default_profile,default_profile_image,favorites_count,followers_count,friends_count,geo_enabled,id,lang,location,statuses_count,verified,average_tweets_per_day,account_age_days,account_type
FALSE,FALSE,21641,864,1700,TRUE,19727668,en,"Los Angeles, CA",22193,FALSE,5.26,4219,human
TRUE,FALSE,11189,754,1881,TRUE,497354038,en,AUSTIN TX USA EARTH MILKY WAY ,7748,FALSE,2.497,3103,human
TRUE,FALSE,1487,1,25,FALSE,3002402122,en,unknown,2131,FALSE,1.05,2030,bot
TRUE,FALSE,100632,7221,7568,TRUE,344786265,,England Sussex the county of t,460993,FALSE,139.357,3308,human
TRUE,FALSE,49324,297,641,TRUE,109380957,en,United States,9226,FALSE,2.393,3855,human
FALSE,FALSE,4326,3389170,418,TRUE,427885919,es,unknown,4271,TRUE,1.343,3181,human
FALSE,FALSE,563,15,0,FALSE,1735460190,,leeds ,832,FALSE,0.328,2538,bot
FALSE,FALSE,6086,348,1243,FALSE,803800418,en,unknown,6292,FALSE,2.166,2905,human
TRUE,FALSE,25883,2589,4194,FALSE,1059652970,en,"Mystic Falls, Virginia",20765,FALSE,7.459,2784,human
FALSE,FALSE,6680,222,457,TRUE,2904622445,en,unknown,5148,FALSE,2.469,2085,human
FALSE,FALSE,284,698365,885,TRUE,95749490,de,"California, USA",7640,TRUE,1.956,3905,human
TRUE,FALSE,6124,2816,159,TRUE,3438609785,en,"New York, NY",1259,FALSE,0.691,1821,human
FALSE,FALSE,0,74,38,FALSE,3184592250,,unknown,10935,FALSE,5.654,1934,bot
FALSE,FALSE,2735,19,0,FALSE,2612594052,,unknown,3095,FALSE,1.386,2233,bot
FALSE,FALSE,4814,1981,1592,FALSE,299435398,en,NW Illinois,11149,FALSE,3.296,3383,human
TRUE,FALSE,1,14,31,FALSE,260900239,,Coatzacoalcos,99,FALSE,0.029,3455,human
FALSE,FALSE,20781,285,227,TRUE,1075381645,en,California,6842,FALSE,2.463,2778,human
TRUE,FALSE,5925,128,159,TRUE,26019218,,unknown,15808,FALSE,3.795,4166,human
TRUE,FALSE,639,2,18,FALSE,634193294,,GTA,843,FALSE,0.285,2959,human
FALSE,FALSE,2843,3162847,163,TRUE,85788068,ca,Madrid Spain,3898,TRUE,0.987,3948,human
TRUE,FALSE,15,0,0,FALSE,8.77E+17,ar,unknown,134,FALSE,0.116,1155,bot
TRUE,FALSE,785,822482,204,FALSE,27592116,en,California,10474,TRUE,2.518,4160,human
FALSE,FALSE,11,161,53,TRUE,46466493,en,Illinois,6343,FALSE,1.552,4086,bot
TRUE,FALSE,5119,23593,2138,FALSE,28902856,en,"Washington DC, Pale Blue Dot",4497,TRUE,1.083,4154,human
FALSE,FALSE,2,780,1054,FALSE,1494549962,ja,とあるマンションの一室,561591,FALSE,213.695,2628,bot
FALSE,FALSE,7972,1144,970,TRUE,460391883,en,"Los Angeles, CA",10152,FALSE,3.23,3143,human
TRUE,FALSE,14060,59,84,TRUE,1694827980,en,"South Carolina, USA",4739,FALSE,1.857,2552,human
TRUE,FALSE,25,0,0,FALSE,8.77E+17,ar,unknown,256,FALSE,0.222,1155,bot
FALSE,FALSE,7266,138,427,TRUE,2818639319,en,"Orlando, FL",11221,FALSE,5.241,2141,human
TRUE,FALSE,2306,8,46,FALSE,459081184,,unknown,3298,FALSE,1.049,3145,bot
TRUE,FALSE,493,15,139,FALSE,246220260,en,unknown,708,FALSE,0.203,3485,human
FALSE,FALSE,333,87,692,FALSE,968689128,,unknown,435,FALSE,0.154,2824,bot
FALSE,FALSE,663,24,0,FALSE,58263016,,unknown,207,FALSE,0.051,4048,human
TRUE,FALSE,2322,177,546,FALSE,1700556109,,unknown,4131,FALSE,1.62,2550,human
FALSE,FALSE,1670,4158752,463,FALSE,109118967,en,"Los Angeles, CA",14004,TRUE,3.632,3856,human
FALSE,FALSE,884,969921,48,TRUE,83166727,en,England,3345,TRUE,0.845,3958,human
FALSE,FALSE,293,30,91,TRUE,143459856,en,Oklahoma,6598,FALSE,1.759,3750,human
FALSE,FALSE,3719,200,192,TRUE,366806549,en,"Atlanta, GA",79294,FALSE,24.227,3273,human
TRUE,FALSE,4537,2631105,176,FALSE,412681753,,unknown,4127,TRUE,1.29,3200,human
FALSE,FALSE,80,96,0,FALSE,45680176,so,unknown,273,FALSE,0.067,4089,human
FALSE,FALSE,1175,1433814,526,TRUE,760546868,en,"Bruges, Belgium",1593,TRUE,0.545,2925,human
FALSE,FALSE,3838,459,627,TRUE,292619829,en,Michigan,2978,FALSE,0.877,3395,human
TRUE,FALSE,532,68,231,FALSE,9.51E+17,en,"New York, USA",3966,FALSE,4.17,951,human
TRUE,FALSE,8333,6912,1840,TRUE,534840893,en,EE.UU.,58216,TRUE,18.963,3070,human
FALSE,FALSE,360,839,831,FALSE,2163541567,en,Massachusetts,570,FALSE,0.229,2485,bot
FALSE,FALSE,38713,5184,501,TRUE,23397958,en,CA and NV,22547,TRUE,5.393,4181,human
FALSE,FALSE,33832,854,686,TRUE,134547013,en,unknown,83889,FALSE,22.222,3775,human
FALSE,FALSE,2625,204,160,FALSE,22730321,en,st. louis,35303,FALSE,8.434,4186,human
FALSE,FALSE,3652,68,612,TRUE,60098125,en,Maryland,3536,FALSE,0.875,4042,human
TRUE,FALSE,13660,410,1796,TRUE,4216129103,en,"Lock Haven, PA",9149,FALSE,5.27,1736,human
TRUE,FALSE,160,90,193,FALSE,240191071,en,Gilgandra NSW,178,FALSE,0.051,3500,bot
FALSE,FALSE,15509,967,0,TRUE,2261845596,,"Belle Vernon, PA",14372,FALSE,5.919,2428,human
FALSE,FALSE,8,1050066,1421,FALSE,43320934,en,"ÜT: -6.286519,106.718007",9782,FALSE,2.386,4099,human
FALSE,FALSE,1333,7,0,FALSE,2329478761,en,New York,1437,FALSE,0.602,2386,bot
FALSE,FALSE,14,1387504,51,FALSE,23922282,en,tribeca.E hollywood.park city.,3962,TRUE,0.948,4178,human
TRUE,FALSE,1715,15,40,FALSE,4111533674,de,"Buenos Aires, Argentina",3060,FALSE,1.748,1751,bot
FALSE,FALSE,73993,33059,1695,TRUE,55641726,en,unknown,31289,TRUE,7.712,4057,human
TRUE,FALSE,1607,6981,912,TRUE,302057092,cy,"Alpharetta, GA",22164,FALSE,6.561,3378,human
TRUE,FALSE,1957,6,0,FALSE,367855244,,unknown,2775,FALSE,0.848,3271,bot
TRUE,FALSE,1746,47,269,FALSE,587531918,,carbondale ks,2366,FALSE,0.786,3010,human
TRUE,FALSE,966,809,208,FALSE,2894661271,ja,unknown,30417,FALSE,14.416,2110,human
TRUE,FALSE,13212,9,79,FALSE,9.88E+17,en,Cinderella’s Castle ,585,FALSE,0.688,850,human
FALSE,FALSE,1408,612076,2967,TRUE,1071187622,en,"London, England",7345,TRUE,2.643,2779,human
FALSE,FALSE,1270,97347,280,FALSE,168625831,,Rotterdam,16468,TRUE,4.473,3682,human
TRUE,FALSE,0,203,0,FALSE,4894033613,en,unknown,12905,FALSE,7.812,1652,bot
FALSE,FALSE,1131,173,1797,TRUE,8.28E+17,en,USA,1490,FALSE,1.155,1290,bot
TRUE,FALSE,48,0,0,FALSE,8.77E+17,ar,unknown,391,FALSE,0.339,1155,bot
TRUE,FALSE,2866,243,297,TRUE,488703700,cy,"Glasgow, Scotland",2258,FALSE,0.726,3112,bot
FALSE,FALSE,150,87,594,FALSE,421594859,en,Oregano,241,FALSE,0.076,3189,human
FALSE,FALSE,63800,876,296,TRUE,323290863,,unknown,18851,FALSE,5.639,3343,human
FALSE,FALSE,254,760,428,TRUE,116459291,,"Róterdam, Holanda",4834,FALSE,1.262,3830,human
FALSE,FALSE,842,362707,548,TRUE,37291805,en,"New York, NY",7896,TRUE,1.914,4126,human
TRUE,FALSE,286,4,0,FALSE,7.31E+17,en,unknown,57,FALSE,0.037,1560,bot
FALSE,FALSE,10225,373,2139,FALSE,41223975,en,"White Hall, Arkansas",18208,FALSE,4.431,4109,human
TRUE,FALSE,1506,11,56,FALSE,8.67E+17,,unknown,45,FALSE,0.038,1183,human
FALSE,FALSE,1841,42,333,FALSE,20776753,,Dallas,2824,FALSE,0.672,4204,human
TRUE,FALSE,21334,420,493,FALSE,2269447992,en,unknown,26741,FALSE,11.036,2423,bot
TRUE,FALSE,9750,229,318,TRUE,701564729,en,"Houston, TX",1321,FALSE,0.526,2510,human
TRUE,FALSE,99,2,0,FALSE,7.72E+17,ja,unknown,196,FALSE,0.136,1444,human
FALSE,FALSE,2395,97,0,FALSE,589629286,en,Behind the knife,4989,FALSE,1.659,3008,bot
FALSE,FALSE,13498,4397,198,TRUE,564201323,en,"New York, NY",15257,FALSE,5.025,3036,human
FALSE,FALSE,807,36,63,FALSE,20281531,en,Utah,1060,FALSE,0.252,4211,bot
TRUE,FALSE,330,12,0,FALSE,254609288,en,unknown,63,FALSE,0.018,3468,bot
TRUE,FALSE,344,25,417,FALSE,8.27E+17,af,unknown,76,FALSE,0.059,1295,bot
FALSE,FALSE,1957,17,8,FALSE,67700632,sw,unknown,2635,FALSE,0.656,4015,bot
FALSE,FALSE,5334,121447,13100,TRUE,21271500,en,"NYC, London, Tokyo, Mexico, Sydney, Johannesburg",73411,FALSE,17.483,4199,bot
TRUE,FALSE,2741,206,323,FALSE,7.69E+17,en,Greater Phoenix,7823,FALSE,5.377,1455,human
FALSE,FALSE,1,406,0,FALSE,221317039,,unknown,494,FALSE,0.139,3550,human
FALSE,FALSE,13530,210232,73053,FALSE,200607665,en,unknown,45098,FALSE,12.524,3601,human
FALSE,FALSE,26276,509,1842,FALSE,46467001,pt,unknown,28346,FALSE,6.937,4086,human
FALSE,FALSE,3,58,0,FALSE,424216511,,"Greensboro, North Caroina",225,FALSE,0.071,3185,human
TRUE,FALSE,1331,3,64,FALSE,1971390402,,"Sankt Johann, Saarbrücken",1630,FALSE,0.653,2495,bot
FALSE,FALSE,39488,30223,432,TRUE,193791940,en,Brooklyn. 28.,17737,FALSE,4.902,3618,human
FALSE,FALSE,2622,17,0,FALSE,3356821444,en,New York City or traveling,2765,FALSE,1.476,1873,bot
TRUE,FALSE,147,2,0,FALSE,1516308428,en,unknown,21,FALSE,0.008,2622,bot
FALSE,FALSE,56504,8582,8927,TRUE,66652131,fr,Wilder Shores Of Love,95487,TRUE,23.765,4018,human
FALSE,FALSE,79955,238,196,TRUE,378341353,en,"Minneapolis, MN",25170,FALSE,7.737,3253,human
TRUE,TRUE,32,1,0,FALSE,157353976,,unknown,169,FALSE,0.046,3713,human
FALSE,FALSE,120,652944,389,FALSE,222365692,en,unknown,6920,TRUE,1.951,3547,human
TRUE,FALSE,77833,850,1902,TRUE,375195645,en,"Norfolk, VA",7390,FALSE,2.268,3258,human
TRUE,FALSE,15,230,0,FALSE,7.09E+17,en,unknown,36760,FALSE,22.691,1620,bot
FALSE,FALSE,77129,345,1158,TRUE,26544136,en,washington dc,17257,FALSE,4.144,4164,human
FALSE,FALSE,3413,245,252,TRUE,123799563,da,Kansas,3501,FALSE,0.919,3808,human
TRUE,FALSE,2422,11,0,FALSE,4858644489,en,unknown,3499,FALSE,2.103,1664,bot
TRUE,FALSE,1539,16,14,FALSE,9.72E+17,,unknown,1650,FALSE,1.848,893,bot
FALSE,FALSE,14,38,0,FALSE,1.08E+18,en,unknown,857,FALSE,1.462,586,bot
FALSE,FALSE,6692,91259,819,TRUE,19990540,en,"Texas, USA",75028,FALSE,17.804,4214,human
TRUE,FALSE,575,35,289,FALSE,1.06E+18,en,"Maine, USA",448,FALSE,0.676,663,human
FALSE,FALSE,2067,61128,923,TRUE,64030748,ca,New York,13260,TRUE,3.292,4028,human
TRUE,FALSE,2126,39,102,FALSE,212928540,,unknown,3005,FALSE,0.841,3572,human
FALSE,FALSE,11737,4582775,1970,TRUE,55117855,en,nyc,6879,TRUE,1.695,4059,human
TRUE,FALSE,4110,511397,1623,FALSE,279513123,en,unknown,59253,FALSE,17.331,3419,human
TRUE,FALSE,42136,219338,736,FALSE,20514852,es,@jhpelaez ™,160227,TRUE,38.086,4207,human
TRUE,FALSE,860,52,309,TRUE,7.18E+17,en,"Alexandria, VA",1224,FALSE,0.768,1594,human
TRUE,FALSE,927,696761,304,TRUE,1488259112,es,unknown,2366,TRUE,0.9,2630,human
FALSE,FALSE,57549,25113,728,TRUE,60622883,en,Chicago,47014,FALSE,11.637,4040,human
TRUE,FALSE,1757,154,1656,FALSE,1499269170,nl,"Hanover, NH",1527,FALSE,0.581,2626,human
FALSE,FALSE,478,43794,124,FALSE,28379194,en,Instagram#Victoriasilvstedt,3091,TRUE,0.744,4156,human
TRUE,FALSE,62,0,0,FALSE,7.72E+17,vi,unknown,137,FALSE,0.095,1444,human
FALSE,FALSE,2554,148,213,TRUE,358418497,de,unknown,4245,FALSE,1.291,3287,human
FALSE,FALSE,50,113,0,FALSE,99944516,en,Denmark,590,FALSE,0.152,3886,human
FALSE,FALSE,5821,145,809,TRUE,52758593,en,Shelbyville Ky,1157,FALSE,0.285,4066,human
TRUE,FALSE,1785,30,38,FALSE,1251018836,,HOSUR,2171,FALSE,0.798,2721,bot
FALSE,FALSE,3090,454,681,FALSE,387778645,,"UK, Plymouth",7203,FALSE,2.226,3236,bot
TRUE,FALSE,18,194,205,FALSE,2982479962,,"Sardegna, Italia",2100,FALSE,1.029,2040,bot
TRUE,FALSE,0,759,1138,FALSE,2177173596,ja,unknown,54606,FALSE,22.036,2478,bot
FALSE,FALSE,1476,764,1199,TRUE,2361460850,es,"Salvador, Bahia",3083,FALSE,1.303,2366,human
TRUE,FALSE,996,33,54,FALSE,281348217,,unknown,1420,FALSE,0.416,3416,bot
FALSE,FALSE,4165,296,1180,FALSE,21563514,en,neverland,6366,FALSE,1.518,4195,bot
TRUE,FALSE,10954,38,230,FALSE,153159815,en,seattle,4113,FALSE,1.104,3725,human
TRUE,FALSE,1311,48,31,FALSE,44632203,,"New York, USA",1297,FALSE,0.317,4093,human
FALSE,FALSE,1076,45,0,TRUE,600901779,,"Manzanares, Ciudad Real",1705,FALSE,0.569,2996,human
TRUE,FALSE,18134,533,463,TRUE,2567768220,de,unknown,10606,FALSE,4.699,2257,human
FALSE,FALSE,12,466,442,FALSE,3111717031,en,unknown,2182,FALSE,1.107,1971,human
FALSE,FALSE,2,2263401,23,FALSE,52496551,,unknown,612,TRUE,0.15,4067,human
FALSE,FALSE,2052,33,82,FALSE,433391788,af,Antwerpen,2845,FALSE,0.896,3174,bot
FALSE,FALSE,1448,7,48,TRUE,475596974,zh-cn,BJ,2067,FALSE,0.661,3127,bot
TRUE,FALSE,199,6,48,FALSE,2790852783,zh-cn,unknown,32,FALSE,0.015,2151,bot
FALSE,FALSE,5156,236357,842,FALSE,51447989,es,Paraguay,33458,TRUE,8.221,4070,human
FALSE,FALSE,2762,3040,929,TRUE,35457209,en,"333 East Campus Mall, Madison",6116,FALSE,1.48,4132,bot
FALSE,FALSE,32941,1443430,2516,TRUE,462489802,en,"California, USA",15737,TRUE,5.01,3141,human
FALSE,FALSE,1210,145,178,TRUE,33097926,,unknown,2849,FALSE,0.688,4140,human
FALSE,FALSE,27235,1036609,8856,TRUE,81856710,en,Usually at an Airport,51767,TRUE,13.063,3963,human
TRUE,FALSE,439,11,0,FALSE,280824014,en,unknown,21,FALSE,0.006,3417,bot
FALSE,FALSE,52206,2098,825,TRUE,17893595,en,Philly,57488,TRUE,13.447,4275,human
TRUE,FALSE,4057,67,25,FALSE,552405217,et,unknown,3914,FALSE,1.283,3050,human
FALSE,FALSE,12702,2476,2256,TRUE,3196127461,en,"Los Angeles, California",3301,FALSE,1.717,1923,human
FALSE,FALSE,1342,569310,651,TRUE,376506636,en,"Hollywood, CA",286,TRUE,0.088,3256,human
FALSE,FALSE,582,125,381,TRUE,130877708,en,"San Clemente, CA",315,FALSE,0.083,3785,bot
TRUE,FALSE,4430,35,651,FALSE,7.10E+17,en,unknown,1000,FALSE,0.619,1615,human
FALSE,FALSE,523,3966,184,TRUE,135596312,en,Los Angeles,5660,FALSE,1.501,3772,human
FALSE,FALSE,11240,578,1287,FALSE,34146586,en,Los Angeles I Chicago,7239,FALSE,1.75,4137,human
FALSE,FALSE,20,219,135,FALSE,735643934,en,unknown,6509,FALSE,2.216,2937,bot
FALSE,FALSE,539,118,0,FALSE,102304034,,unknown,1102,FALSE,0.284,3878,human
TRUE,FALSE,445,1718,494,FALSE,7.56E+17,en,"London, England",42527,FALSE,28.542,1490,bot
FALSE,FALSE,1179,1451835,851,TRUE,56690996,en,unknown,27105,FALSE,6.688,4053,human
TRUE,FALSE,1767,17,64,FALSE,4111534393,en,Badlands,3494,FALSE,1.995,1751,bot
FALSE,FALSE,3887,161015,594,TRUE,287377727,es,Ecuador,5593,FALSE,1.643,3404,human
TRUE,FALSE,3474,31,46,FALSE,4111534399,pl,Snapchat: karinaceronlys,3943,FALSE,2.252,1751,bot
TRUE,FALSE,1111,23,162,FALSE,415566147,en,"Apex, NC",1079,FALSE,0.338,3196,human
TRUE,FALSE,2485,2201012,2143,TRUE,76351820,en,London,3745,TRUE,0.94,3983,human
FALSE,FALSE,1056,233,80,TRUE,66914638,en,"Moreno Valley, CA",39062,FALSE,9.722,4018,human
FALSE,FALSE,638,1193928,1338,TRUE,25233746,en,"Los Angeles, CA/ St.Louis,Mo",9282,TRUE,2.225,4171,human
FALSE,FALSE,158043,21846,1306,FALSE,62458211,en,Not a regular pedestrian 🤧,268523,FALSE,66.565,4034,human
TRUE,FALSE,1,59,34,FALSE,4278258021,,unknown,6880,FALSE,3.981,1728,bot
TRUE,FALSE,57,0,0,FALSE,8.78E+17,ar,unknown,327,FALSE,0.283,1154,bot
TRUE,FALSE,195,23632,442,FALSE,189335930,en,Los Angeles CA,13988,FALSE,3.853,3630,human
FALSE,FALSE,1463,18957693,573,TRUE,33884545,es,En todas partes,283096,TRUE,68.43,4137,bot
TRUE,FALSE,0,209,1,FALSE,4189915529,en,unknown,32807,FALSE,18.865,1739,bot
TRUE,FALSE,126,3,0,FALSE,8.91E+17,ru,unknown,223,FALSE,0.199,1118,human
TRUE,FALSE,76400,10959,11563,TRUE,183306644,en,unknown,52093,FALSE,14.292,3645,human
FALSE,FALSE,32839,238,181,FALSE,264046995,en,she/her | Canada,36793,FALSE,10.668,3449,human
TRUE,FALSE,866,34937,237,TRUE,325388699,en,Los Angeles,3207,TRUE,0.96,3340,human
TRUE,FALSE,18118,222,550,TRUE,32311705,en,"Virginia, USA",23364,FALSE,5.641,4142,human
TRUE,FALSE,49,1,0,FALSE,8.76E+17,ar,unknown,331,FALSE,0.286,1159,bot
TRUE,FALSE,2564,23,123,FALSE,7.36E+17,,unknown,81,FALSE,0.052,1546,human
TRUE,FALSE,0,2174,0,FALSE,8.41E+17,en,"Kansas City, MO",13845,FALSE,11.041,1254,human
FALSE,FALSE,16379,2687,1030,TRUE,8.18E+17,en,Jersey,15113,FALSE,11.458,1319,human
TRUE,FALSE,50,0,0,FALSE,310446507,en,unknown,8,FALSE,0.002,3364,bot
FALSE,FALSE,542,17,55,FALSE,200506461,,unknown,893,FALSE,0.248,3601,human
FALSE,FALSE,202,3529561,67,TRUE,100731315,es,unknown,646702,TRUE,166.504,3884,bot
TRUE,FALSE,2102,17,291,FALSE,490801600,,unknown,3185,FALSE,1.024,3110,bot
FALSE,FALSE,1900,91739,2904,TRUE,14223809,en,"Москва, Россия",132363,FALSE,29.226,4529,bot
TRUE,FALSE,38,16,14,FALSE,8.32E+17,en,Washington,370,FALSE,0.289,1280,bot
FALSE,FALSE,4452,3316,303,FALSE,37292495,en,"London, England",19703,TRUE,4.775,4126,human
TRUE,FALSE,22,0,0,FALSE,8.77E+17,,unknown,136,FALSE,0.118,1155,bot
FALSE,FALSE,70224,1516,994,TRUE,248842718,en,301,117575,FALSE,33.786,3480,human
TRUE,FALSE,2296,162,438,FALSE,151325151,,cali,5324,FALSE,1.427,3730,bot
FALSE,FALSE,7091,16363,2478,FALSE,16058854,en,unknown,12690,TRUE,2.903,4371,human
FALSE,FALSE,84212,1686,1562,FALSE,2352548334,en,"Connecticut, USA",32271,FALSE,13.605,2372,human
FALSE,FALSE,5448,310,501,TRUE,90245634,en,"Rio de Janeiro, Brasil",12320,FALSE,3.136,3929,bot
TRUE,FALSE,151,33,365,FALSE,2191854108,,Madhapur,253,FALSE,0.102,2471,bot
FALSE,FALSE,11937,831711,796,FALSE,163645988,,unknown,7663,TRUE,2.073,3696,human
TRUE,FALSE,1481,1848154,267,TRUE,3108047398,en,Cairo - Egypt,766,TRUE,0.388,1975,human
FALSE,FALSE,2785,22,272,FALSE,965544500,en,"Florida, USA",3337,FALSE,1.181,2826,bot
FALSE,FALSE,48,183460,41,TRUE,321980982,ar,ضوء يسطع و منبر يجمع,35346,FALSE,10.567,3345,bot
FALSE,FALSE,373633,3931742,715,TRUE,304679484,en,unknown,18824,TRUE,5.579,3374,human
FALSE,FALSE,1839,278,264,FALSE,30214717,sw,"ÜT: -6.167288,106.820903",3838,FALSE,0.925,4148,human
TRUE,FALSE,620,21,0,FALSE,2578516545,cy,unknown,109,FALSE,0.048,2269,bot
TRUE,FALSE,2279,22,0,FALSE,482675265,,unknown,3175,FALSE,1.018,3119,bot
FALSE,FALSE,38,43,0,FALSE,314116690,cy,unknown,609,FALSE,0.181,3358,human
TRUE,FALSE,191,19,194,FALSE,9.31E+17,en,Turquía,44,FALSE,0.044,1007,bot
TRUE,FALSE,0,1186,1,FALSE,9.84E+17,en,unknown,3378,FALSE,3.923,861,bot
FALSE,FALSE,4565,64770,1584,FALSE,308349554,lt,mote of dust in a sunbeam,482,TRUE,0.143,3368,human
TRUE,FALSE,400,12,0,FALSE,8.56E+17,en,unknown,60,FALSE,0.049,1213,bot
FALSE,FALSE,342,245,807,TRUE,185666171,,yeovil/newcastle;),2022,FALSE,0.556,3639,human
FALSE,FALSE,7168,128,650,FALSE,972884599,en,unknown,3240,FALSE,1.148,2822,bot
TRUE,FALSE,1494,402,874,TRUE,239929978,en,"65 Willard St. Quincy,MA 02169",6300,FALSE,1.8,3500,human
FALSE,FALSE,8180,17700,210,FALSE,4019522178,en,"Seattle, WA",1999,TRUE,1.136,1759,human
FALSE,FALSE,53079,729,655,TRUE,418187913,en,"Buffalo, NY",51099,FALSE,16.003,3193,human
FALSE,FALSE,4216,5751,3652,TRUE,19991186,en,#Baltimore #Maryland ,20528,TRUE,4.871,4214,human
FALSE,FALSE,397,187678,497,FALSE,106498703,en,NYSE,31343,TRUE,8.112,3864,human
FALSE,FALSE,39,4450934,605,TRUE,24447643,en,Earth,8562,TRUE,2.051,4175,human
FALSE,FALSE,4,1245,402,TRUE,726731430,,"Stokes Croft, Bristol",417,FALSE,0.142,2941,human
TRUE,FALSE,44112,313,1558,TRUE,2386102955,en,"Virginia, USA",16450,FALSE,6.976,2358,human
FALSE,FALSE,3847,16031,3773,TRUE,21301933,en,unknown,60329,TRUE,14.371,4198,human
FALSE,FALSE,81911,1531,1194,TRUE,22088396,en,"Texas, USA",78138,FALSE,18.644,4191,human
FALSE,FALSE,10958,1281,998,TRUE,191695567,en,Ripley...West Lib...Morgantown,26193,FALSE,7.228,3624,human
FALSE,FALSE,71,142,1238,FALSE,18942674,en,unknown,63303,FALSE,14.948,4235,human
TRUE,FALSE,1291,2,16,FALSE,394070738,,unknown,1915,FALSE,0.594,3226,bot
TRUE,FALSE,346,0,20,FALSE,7.83E+17,en,Carson City,346,FALSE,0.245,1415,bot
TRUE,FALSE,3018,5986,1179,TRUE,21826264,en,"New York, CT, Zurich ",13501,TRUE,3.22,4193,human
FALSE,FALSE,25,6450028,701,FALSE,35982046,en,"Houston, TX",5903,TRUE,1.429,4131,human
TRUE,FALSE,924,23,293,FALSE,1624050403,,unknown,1747,FALSE,0.677,2580,human
TRUE,FALSE,1749,19,87,TRUE,470354660,,unknown,2872,FALSE,0.917,3132,human
FALSE,FALSE,3894,4651,729,FALSE,89721585,en,"New York, NY",12870,TRUE,3.274,3931,human
FALSE,FALSE,14869,90,190,TRUE,453577459,en,"Houston, Texas",16928,FALSE,5.372,3151,human
FALSE,FALSE,893,21129421,169,TRUE,73992972,en,unknown,4148,TRUE,1.039,3992,human
TRUE,FALSE,4522,311,530,FALSE,2951285517,,unknown,8167,FALSE,3.968,2058,bot
FALSE,FALSE,3987,266,980,TRUE,66128674,en,"Charlotte, NC ",9804,FALSE,2.439,4020,human
TRUE,FALSE,14,0,0,FALSE,8.77E+17,,unknown,161,FALSE,0.139,1155,bot
TRUE,FALSE,17148,112,10,TRUE,2305362732,,unknown,2314,FALSE,0.964,2400,bot
TRUE,FALSE,670,407,2365,TRUE,8.29E+17,en,"Huntingdon, PA",388,FALSE,0.301,1288,human
TRUE,FALSE,1332,9,37,FALSE,7.66E+17,de,unknown,1332,FALSE,0.911,1462,bot
TRUE,FALSE,126,1,0,FALSE,7.72E+17,tl,unknown,242,FALSE,0.167,1445,human
FALSE,FALSE,1981,25,0,FALSE,2785348425,pt,Sorocity,3123,FALSE,1.451,2153,human
TRUE,FALSE,349,921,823,TRUE,154733396,en,"Village of Clarkston, MI",29127,FALSE,7.828,3721,human
FALSE,FALSE,4,2632227,214,FALSE,29952857,,LL Hussle,3882,TRUE,0.935,4150,human
TRUE,FALSE,45,0,0,FALSE,7.73E+17,no,unknown,96,FALSE,0.066,1444,human
TRUE,FALSE,9176,656,364,TRUE,1066994538,lt,"Houston, TX",13531,FALSE,4.866,2781,human
FALSE,FALSE,81952,6236,1265,TRUE,186977143,it,bit.ly/queerrillaRB,104141,FALSE,28.642,3636,human
TRUE,FALSE,29,0,0,FALSE,8.77E+17,ar,unknown,154,FALSE,0.133,1155,bot
FALSE,FALSE,2299,199,0,FALSE,51973018,so,"Cleveland,Oh",6644,FALSE,1.633,4069,bot
FALSE,FALSE,4712,332,243,TRUE,7.07E+17,,unknown,609,FALSE,0.375,1625,human
TRUE,FALSE,1284,20,317,FALSE,7.92E+17,en,Hong Kong,1861,FALSE,1.339,1390,bot
TRUE,FALSE,368,85,490,FALSE,7.91E+17,en,"Baltimore, MD",262,FALSE,0.188,1392,human
TRUE,FALSE,3953,49,303,FALSE,3728280500,tl,"Texas, USA",3266,FALSE,1.83,1785,bot
FALSE,FALSE,13,565947,365,FALSE,460655540,id,"DKI Jakarta, Indonesia",8756,TRUE,2.786,3143,human
TRUE,FALSE,26,6,75,FALSE,2916420536,de,"Kolkata, West Bengal",426,FALSE,0.204,2087,human
TRUE,FALSE,3354,1499614,174,TRUE,1050479545,en,"Zagreb,croatie",3637,TRUE,1.305,2787,human
TRUE,FALSE,162,2,0,FALSE,2533428158,en,unknown,22,FALSE,0.01,2273,bot
FALSE,FALSE,136,14519,317,FALSE,26807240,en,Los Angeles/London,11861,FALSE,2.849,4163,human
FALSE,FALSE,69,2557,91,TRUE,3291286474,en,"Helsinki, Finlandia",88757,FALSE,46.3,1917,bot
TRUE,FALSE,2178,18,444,FALSE,2587167697,,unknown,2932,FALSE,1.305,2247,bot
TRUE,FALSE,0,2178483,20,TRUE,456723411,ru,unknown,48525,FALSE,15.419,3147,human
TRUE,FALSE,29267,420,404,FALSE,568658907,,unknown,9358,FALSE,3.087,3031,human
TRUE,FALSE,2896,1461385,164,TRUE,3307539431,pt,"Rio de Janeiro, Brasil",2112,TRUE,1.11,1903,human
FALSE,FALSE,1376,1249,2013,TRUE,62721001,en,"Bellevue, Nebraska",16861,FALSE,4.181,4033,human
FALSE,FALSE,503,708,372,TRUE,16059372,en,Seattle,1852,FALSE,0.424,4371,human
FALSE,FALSE,2792,931,303,TRUE,26020884,en,"New York, USA",43393,FALSE,10.416,4166,human
TRUE,FALSE,18632,370,103,TRUE,558924187,en,unknown,5981,FALSE,1.966,3042,human
FALSE,FALSE,35153,4040,1311,TRUE,460655639,,"Manhattan, NY",35307,TRUE,11.234,3143,human
